user_id,movie_name,producer,director,genre,release_year,runtime_minutes,budget_band,mpaa_rating,user_rating,review_date
1486,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2024-08-04
2642,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,5,2025-02-10
501,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,3,2017-02-16
869,Alien,20th Century Fox,Ridley Scott,Fantasy,1979,117,Medium,R,1,2022-06-07
1367,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,1,2015-07-27
282,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,5,2017-04-20
885,Back to the Future,Universal Pictures,Robert Zemeckis,Animation,1985,116,Medium,PG,2,2021-07-29
605,American Beauty,DreamWorks,Sam Mendes,Thriller,1999,122,High,R,3,2023-09-07
593,The Prestige,Warner Bros.,Christopher Nolan,Romance,2006,130,High,PG-13,1,2018-02-09
715,Heat,Warner Bros.,Michael Mann,Animation,1995,170,High,R,3,2023-12-15
1468,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,2,2015-03-02
65,The Prestige,Warner Bros.,Christopher Nolan,Thriller,2006,130,High,PG-13,5,2018-08-19
1725,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,2,2023-04-27
1483,Inception,Warner Bros.,Christopher Nolan,Crime,2010,148,High,PG-13,4,2020-01-11
908,Inception,Warner Bros.,Christopher Nolan,Crime,2010,148,High,PG-13,4,2020-08-25
1877,The King's Speech,The Weinstein Company,Tom Hooper,Drama,2010,118,Medium,R,5,2018-05-20
1646,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Drama,1991,118,Medium,R,1,2020-05-15
1817,Pulp Fiction,Miramax,Quentin Tarantino,Crime,1994,154,High,R,4,2022-12-27
608,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2021-10-27
2398,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,5,2022-02-06
2174,Fight Club,20th Century Fox,David Fincher,Adventure,1999,139,High,R,4,2021-09-12
407,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,5,2019-10-29
881,The Prestige,Warner Bros.,Christopher Nolan,Crime,2006,130,High,PG-13,5,2023-01-31
1858,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,4,2018-10-20
1281,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,3,2019-10-15
1943,Schindler's List,Universal Pictures,Steven Spielberg,Adventure,1993,195,High,R,2,2022-09-14
396,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,1,2019-11-04
246,Goodfellas,Warner Bros.,Martin Scorsese,Adventure,1990,146,High,R,2,2021-03-28
2745,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,5,2018-09-12
2954,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,4,2024-09-25
1441,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,5,2018-07-03
2690,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2016-09-25
2279,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,3,2024-06-24
1758,The Dark Knight,Warner Bros.,Christopher Nolan,Comedy,2008,152,High,PG-13,5,2017-07-15
2633,The Social Network,Columbia Pictures,David Fincher,Romance,2010,120,Medium,PG-13,5,2022-07-27
739,Fight Club,20th Century Fox,David Fincher,Romance,1999,139,High,R,3,2015-04-29
26,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,3,2018-12-08
1642,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2022-05-16
2173,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2023-05-15
645,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2018-10-28
348,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,5,2021-09-08
2531,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Action,2014,99,Medium,R,2,2023-06-18
2712,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2019-12-20
1119,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,4,2019-08-24
1761,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,1,2018-11-14
2733,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2020-11-28
225,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,4,2021-09-20
563,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,2,2023-08-10
32,The Departed,Warner Bros.,Martin Scorsese,Comedy,2006,151,High,R,3,2016-05-06
1558,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,2,2016-06-13
2737,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,5,2021-04-07
174,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Crime,1998,169,High,R,4,2024-08-30
1283,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,1,2024-09-01
2623,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,4,2022-12-16
1331,Pulp Fiction,Miramax,Quentin Tarantino,Crime,1994,154,High,R,4,2015-03-27
2825,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2024-04-30
434,The Truman Show,Paramount Pictures,Peter Weir,Crime,1998,103,Medium,PG,4,2024-06-21
323,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,4,2020-11-16
1365,The Dark Knight,Warner Bros.,Christopher Nolan,Comedy,2008,152,High,PG-13,3,2017-06-26
468,Whiplash,Blumhouse Productions,Damien Chazelle,Crime,2014,107,Medium,R,5,2022-02-06
2980,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,3,2018-12-09
600,Toy Story,Pixar,John Lasseter,Action,1995,81,Low,G,2,2016-02-26
2685,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,5,2016-09-18
2310,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2023-06-18
2603,Se7en,New Line Cinema,David Fincher,Fantasy,1995,127,High,R,5,2022-03-18
1802,The Usual Suspects,Gramercy Pictures,Bryan Singer,Adventure,1995,106,Medium,R,3,2016-09-10
1126,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,3,2023-12-06
1272,The Matrix,Warner Bros.,Lana Wachowski,Adventure,1999,136,High,R,5,2015-10-31
1176,Forrest Gump,Paramount Pictures,Robert Zemeckis,Drama,1994,142,High,PG-13,1,2019-02-19
2077,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2021-08-30
169,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,5,2025-09-13
2479,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,2,2018-08-09
424,Forrest Gump,Paramount Pictures,Robert Zemeckis,Action,1994,142,High,PG-13,1,2020-01-20
2647,American Beauty,DreamWorks,Sam Mendes,Adventure,1999,122,High,R,1,2020-08-28
2147,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,4,2019-12-05
1159,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,3,2019-03-08
2585,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,5,2015-08-03
2286,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Crime,1991,118,Medium,R,3,2016-01-23
2690,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Comedy,1980,124,High,PG,3,2023-02-12
334,Up,Pixar,Pete Docter,Romance,2009,96,Medium,PG,2,2018-09-27
2688,The Matrix,Warner Bros.,Lana Wachowski,Action,1999,136,High,R,3,2018-06-24
2904,Interstellar,Paramount Pictures,Christopher Nolan,Sci-Fi,2014,169,High,PG-13,2,2021-09-03
2636,The Pianist,Focus Features,Roman Polanski,Comedy,2002,150,High,R,5,2019-03-23
2647,The Prestige,Warner Bros.,Christopher Nolan,Action,2006,130,High,PG-13,5,2016-01-18
1486,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Animation,1980,124,High,PG,3,2015-03-16
1992,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,3,2025-08-17
1212,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2015-11-13
2211,Parasite,CJ Entertainment,Bong Joon-ho,Crime,2019,132,High,R,5,2023-08-24
1380,Back to the Future,Universal Pictures,Robert Zemeckis,Animation,1985,116,Medium,PG,1,2022-06-04
1544,The Green Mile,Castle Rock Entertainment,Frank Darabont,Romance,1999,189,High,R,2,2021-09-12
679,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2024-01-27
2771,Titanic,Paramount Pictures,James Cameron,Drama,1997,195,High,PG-13,4,2019-02-01
1839,Titanic,Paramount Pictures,James Cameron,Fantasy,1997,195,High,PG-13,5,2018-03-13
1922,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,3,2025-10-30
2337,There Will Be Blood,Paramount Vantage,Paul Thomas Anderson,Thriller,2007,158,High,R,3,2022-08-10
1565,The Usual Suspects,Gramercy Pictures,Bryan Singer,Fantasy,1995,106,Medium,R,3,2023-09-23
818,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,2,2024-02-28
2627,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Action,1998,169,High,R,3,2015-08-02
421,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,5,2025-06-23
344,Gladiator,DreamWorks Pictures,Ridley Scott,Animation,2000,155,High,R,1,2018-03-13
2103,The Departed,Warner Bros.,Martin Scorsese,Comedy,2006,151,High,R,4,2025-02-25
910,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2025-08-12
219,American Beauty,DreamWorks,Sam Mendes,Adventure,1999,122,High,R,1,2019-08-27
335,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2019-05-01
406,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,3,2025-06-09
157,Parasite,CJ Entertainment,Bong Joon-ho,Adventure,2019,132,High,R,2,2016-07-17
2890,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,2,2023-07-06
325,Forrest Gump,Paramount Pictures,Robert Zemeckis,Romance,1994,142,High,PG-13,1,2025-02-27
2979,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2021-02-25
1181,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Sci-Fi,2003,201,High,PG-13,1,2023-09-15
1720,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,1,2017-09-03
455,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,4,2015-09-15
68,Parasite,CJ Entertainment,Bong Joon-ho,Fantasy,2019,132,High,R,5,2021-01-04
589,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,2,2023-01-22
986,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,5,2018-12-16
1478,Fight Club,20th Century Fox,David Fincher,Action,1999,139,High,R,1,2020-11-14
2080,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2020-09-09
2604,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,4,2015-06-28
67,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,3,2023-05-20
2692,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,3,2017-09-14
182,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,3,2016-06-30
2805,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2024-04-24
553,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,2,2024-02-06
826,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2018-04-16
1271,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2018-07-16
150,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,4,2017-11-03
196,Se7en,New Line Cinema,David Fincher,Thriller,1995,127,High,R,3,2019-01-02
1508,Mad Max: Fury Road,Warner Bros.,George Miller,Adventure,2015,120,Medium,R,3,2016-05-24
1584,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,4,2025-01-12
2038,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,4,2022-10-05
339,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,3,2023-12-26
740,Titanic,Paramount Pictures,James Cameron,Crime,1997,195,High,PG-13,4,2021-10-03
1344,Fight Club,20th Century Fox,David Fincher,Adventure,1999,139,High,R,1,2015-11-24
2940,Schindler's List,Universal Pictures,Steven Spielberg,Comedy,1993,195,High,R,4,2021-10-04
174,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,3,2020-01-06
1125,Titanic,Paramount Pictures,James Cameron,Adventure,1997,195,High,PG-13,5,2019-11-17
2612,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Drama,1991,118,Medium,R,1,2022-07-12
128,Pulp Fiction,Miramax,Quentin Tarantino,Animation,1994,154,High,R,2,2025-09-07
518,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2015-05-23
2324,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,3,2019-04-18
1520,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2025-08-22
2169,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,5,2016-07-17
465,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,3,2017-10-19
1586,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2020-10-21
1067,Joker,Warner Bros.,Todd Phillips,Crime,2019,122,High,R,3,2023-09-10
2843,Gladiator,DreamWorks Pictures,Ridley Scott,Thriller,2000,155,High,R,5,2018-03-15
556,Joker,Warner Bros.,Todd Phillips,Fantasy,2019,122,High,R,2,2016-05-17
2922,The Social Network,Columbia Pictures,David Fincher,Fantasy,2010,120,Medium,PG-13,2,2025-01-28
1424,Pulp Fiction,Miramax,Quentin Tarantino,Crime,1994,154,High,R,3,2022-06-28
1229,Gladiator,DreamWorks Pictures,Ridley Scott,Animation,2000,155,High,R,5,2018-04-04
919,The Social Network,Columbia Pictures,David Fincher,Action,2010,120,Medium,PG-13,3,2020-09-14
2024,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2017-08-27
1915,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2019-02-20
354,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Animation,1998,169,High,R,2,2021-11-11
1683,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2020-11-23
1299,The Departed,Warner Bros.,Martin Scorsese,Romance,2006,151,High,R,1,2016-05-28
2120,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Fantasy,1991,118,Medium,R,4,2022-08-17
529,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,5,2017-01-15
627,Pulp Fiction,Miramax,Quentin Tarantino,Drama,1994,154,High,R,1,2020-10-23
2906,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,3,2025-06-25
324,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2024-06-26
2561,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2016-05-27
2626,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,1,2020-08-20
2699,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,2,2016-12-02
2309,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Romance,2003,201,High,PG-13,3,2024-06-13
2628,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2015-07-06
2344,The Departed,Warner Bros.,Martin Scorsese,Comedy,2006,151,High,R,2,2023-08-08
2569,Pulp Fiction,Miramax,Quentin Tarantino,Drama,1994,154,High,R,4,2024-12-20
2806,Fight Club,20th Century Fox,David Fincher,Comedy,1999,139,High,R,4,2017-09-30
246,Pulp Fiction,Miramax,Quentin Tarantino,Fantasy,1994,154,High,R,1,2022-09-21
836,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2020-03-17
2943,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,3,2024-08-29
1518,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,4,2016-06-19
1911,Inception,Warner Bros.,Christopher Nolan,Crime,2010,148,High,PG-13,3,2017-09-17
397,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2016-07-31
1017,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,5,2019-09-09
2367,Up,Pixar,Pete Docter,Action,2009,96,Medium,PG,3,2025-06-21
2109,Titanic,Paramount Pictures,James Cameron,Thriller,1997,195,High,PG-13,2,2020-08-02
369,Forrest Gump,Paramount Pictures,Robert Zemeckis,Comedy,1994,142,High,PG-13,4,2015-04-05
987,The King's Speech,The Weinstein Company,Tom Hooper,Animation,2010,118,Medium,R,4,2025-11-03
1153,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2015-07-27
34,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,3,2021-01-07
1084,The Social Network,Columbia Pictures,David Fincher,Sci-Fi,2010,120,Medium,PG-13,2,2024-11-23
1641,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,3,2015-07-05
2267,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2019-01-24
2253,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,5,2020-01-19
528,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,5,2016-05-01
1389,Inside Out,Pixar,Pete Docter,Sci-Fi,2015,95,Medium,PG,3,2023-11-30
2468,Fight Club,20th Century Fox,David Fincher,Adventure,1999,139,High,R,2,2017-03-26
160,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,1,2015-07-05
1872,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,4,2020-10-28
2512,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2018-09-05
1226,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,5,2023-04-17
2007,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,5,2020-12-20
69,Gladiator,DreamWorks Pictures,Ridley Scott,Comedy,2000,155,High,R,4,2024-02-24
1261,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,4,2021-07-18
1088,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Drama,1998,169,High,R,5,2020-04-27
2955,Up,Pixar,Pete Docter,Romance,2009,96,Medium,PG,5,2017-07-21
2577,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2020-11-17
2789,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,2,2024-03-19
78,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,1,2017-02-20
2829,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,2,2019-08-19
1932,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2025-04-28
850,The Green Mile,Castle Rock Entertainment,Frank Darabont,Drama,1999,189,High,R,2,2020-10-25
1286,Fight Club,20th Century Fox,David Fincher,Fantasy,1999,139,High,R,5,2019-03-24
2238,Blade Runner,Warner Bros.,Ridley Scott,Fantasy,1982,117,Medium,R,5,2018-11-03
788,The Dark Knight,Warner Bros.,Christopher Nolan,Comedy,2008,152,High,PG-13,5,2020-06-06
922,Blade Runner,Warner Bros.,Ridley Scott,Comedy,1982,117,Medium,R,5,2018-05-07
850,The King's Speech,The Weinstein Company,Tom Hooper,Comedy,2010,118,Medium,R,3,2022-11-27
1429,Interstellar,Paramount Pictures,Christopher Nolan,Fantasy,2014,169,High,PG-13,3,2020-05-19
2349,Fight Club,20th Century Fox,David Fincher,Comedy,1999,139,High,R,3,2016-05-14
1414,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Sci-Fi,1980,124,High,PG,4,2024-03-06
1179,Blade Runner,Warner Bros.,Ridley Scott,Action,1982,117,Medium,R,3,2015-06-22
1812,Blade Runner,Warner Bros.,Ridley Scott,Crime,1982,117,Medium,R,3,2025-05-12
2207,Schindler's List,Universal Pictures,Steven Spielberg,Fantasy,1993,195,High,R,2,2017-04-07
448,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2016-07-16
208,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Romance,2003,201,High,PG-13,2,2017-09-20
